,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
429,2022-01-11,465.23,469.85,462.05,469.75,457.18,74303100,74303100,4.52,0.97156,467.22,"January 11, 22",0.0097156
430,2022-01-10,462.7,465.74,456.6,465.51,453.05,119362000,119362000,2.81,0.6073,462.62,"January 10, 22",0.006073
431,2022-01-07,467.95,469.2,464.65,466.09,453.61,85111600,85111600,-1.86,-0.39748,466.65,"January 07, 22",-0.0039748
432,2022-01-06,467.89,470.82,465.43,467.94,455.41,86858900,86858900,0.05,0.01068627,468.06,"January 06, 22",0.0001068627
433,2022-01-05,477.16,477.98,468.28,468.38,455.84,104538900,104538900,-8.78,-1.84,471.55,"January 05, 22",-0.0184
434,2022-01-04,479.22,479.98,475.58,477.55,464.77,71178700,71178700,-1.67,-0.34848,477.7,"January 04, 22",-0.0034848
435,2022-01-03,476.3,477.85,473.85,477.71,464.92,72668200,72668200,1.41,0.29603,476.47,"January 03, 22",0.0029603
436,2021-12-31,475.64,476.86,474.67,474.96,462.25,65237400,65237400,-0.68,-0.14297,475.5,"December 31, 21",-0.0014297
437,2021-12-30,477.93,479.0,475.67,476.16,463.41,55329000,55329000,-1.77,-0.37035,476.94,"December 30, 21",-0.0037035
438,2021-12-29,476.98,478.56,475.92,477.48,464.7,54503000,54503000,0.5,0.10483,477.32,"December 29, 21",0.0010483
439,2021-12-28,477.72,478.81,476.06,476.87,464.11,47274600,47274600,-0.85,-0.17793,477.25,"December 28, 21",-0.0017793
440,2021-12-27,472.06,477.31,472.01,477.26,464.49,56808600,56808600,5.2,1.1,475.53,"December 27, 21",0.011
441,2021-12-23,468.75,472.19,468.64,470.6,458.0,56439700,56439700,1.85,0.39467,470.48,"December 23, 21",0.0039467
442,2021-12-22,462.79,467.81,462.58,467.69,455.17,58890200,58890200,4.9,1.06,466.03,"December 22, 21",0.0106
443,2021-12-21,458.61,463.21,456.31,463.06,450.67,69806300,69806300,4.45,0.97032,460.86,"December 21, 21",0.0097032
444,2021-12-20,454.48,455.4,451.14,454.98,442.8,107134800,107134800,0.5,0.11002,453.84,"December 20, 21",0.0011002
445,2021-12-17,461.55,464.74,458.06,459.87,447.56,135511600,135511600,-1.68,-0.36399,460.89,"December 17, 21",-0.0036399
446,2021-12-16,472.57,472.87,464.8,466.45,452.38,116568600,116568600,-6.12,-1.3,468.04,"December 16, 21",-0.013
447,2021-12-15,463.42,470.86,460.74,470.6,456.4,116899300,116899300,7.18,1.55,467.4,"December 15, 21",0.0155
448,2021-12-14,463.09,465.74,460.25,463.36,449.38,97264100,97264100,0.27,0.058304,463.12,"December 14, 21",0.00058304
449,2021-12-13,470.19,470.56,466.27,466.57,452.49,87724700,87724700,-3.62,-0.7699,467.8,"December 13, 21",-0.007699
450,2021-12-10,469.23,470.9,466.51,470.74,456.54,77159800,77159800,1.51,0.3218,469.38,"December 10, 21",0.003218
451,2021-12-09,468.15,469.63,466.14,466.35,452.28,61272600,61272600,-1.8,-0.38449,467.37,"December 09, 21",-0.0038449
452,2021-12-08,468.7,470.0,466.83,469.52,455.35,72238800,72238800,0.82,0.17495,468.78,"December 08, 21",0.0017495
453,2021-12-07,464.41,468.88,458.65,468.28,454.15,95484700,95484700,3.87,0.83332,465.27,"December 07, 21",0.0083332
454,2021-12-06,456.13,460.79,453.56,458.79,444.95,98977500,98977500,2.66,0.58317,457.71,"December 06, 21",0.0058317
455,2021-12-03,459.17,460.3,448.92,453.42,439.74,137331600,137331600,-5.75,-1.25,454.21,"December 03, 21",-0.0125
456,2021-12-02,450.73,459.07,450.31,457.4,443.6,127637800,127637800,6.67,1.48,455.59,"December 02, 21",0.0148
457,2021-12-01,461.64,464.67,450.29,450.5,436.91,131939200,131939200,-11.14,-2.41,455.15,"December 01, 21",-0.0241
458,2021-11-30,462.0,464.03,455.3,455.56,441.81,148559600,148559600,-6.44,-1.39,458.3,"November 30, 21",-0.0139
459,2021-11-29,464.07,466.56,461.73,464.6,450.58,86268800,86268800,0.53,0.11421,464.3,"November 29, 21",0.0011421
460,2021-11-26,462.34,463.9,457.77,458.97,445.12,112669600,112669600,-3.37,-0.7289,460.21,"November 26, 21",-0.007289
461,2021-11-24,466.06,469.57,465.19,469.44,455.28,61858800,61858800,3.38,0.72523,468.07,"November 24, 21",0.0072523
462,2021-11-23,467.22,469.1,464.45,468.19,454.06,73206500,73206500,0.97,0.20761,467.25,"November 23, 21",0.0020761
463,2021-11-22,470.89,473.54,467.35,467.57,453.46,72762000,72762000,-3.32,-0.70505,469.49,"November 22, 21",-0.0070505
464,2021-11-19,469.61,470.94,468.5,468.89,454.74,57315600,57315600,-0.72,-0.15332,469.44,"November 19, 21",-0.0015332
465,2021-11-18,469.24,470.01,466.34,469.73,455.56,50625600,50625600,0.49,0.10442,468.69,"November 18, 21",0.0010442
466,2021-11-17,469.0,469.19,467.48,468.14,454.01,47858300,47858300,-0.86,-0.18337,468.27,"November 17, 21",-0.0018337
467,2021-11-16,467.15,470.49,467.07,469.28,455.12,48857500,48857500,2.13,0.45596,468.95,"November 16, 21",0.0045596
468,2021-11-15,468.64,468.81,466.23,467.43,453.33,46980500,46980500,-1.21,-0.25819,467.49,"November 15, 21",-0.0025819
469,2021-11-12,465.12,467.86,464.11,467.27,453.17,53466700,53466700,2.15,0.46225,466.41,"November 12, 21",0.0046225
470,2021-11-11,465.21,465.29,463.75,463.77,449.78,34848500,34848500,-1.44,-0.30954,464.27,"November 11, 21",-0.0030954
471,2021-11-10,465.58,467.38,462.04,463.62,449.63,69429700,69429700,-1.96,-0.42098,464.35,"November 10, 21",-0.0042098
472,2021-11-09,469.32,469.57,465.88,467.38,453.28,51149100,51149100,-1.94,-0.41336,467.61,"November 09, 21",-0.0041336
473,2021-11-08,469.7,470.23,468.2,468.93,454.78,50405200,50405200,-0.77,-0.16393,469.12,"November 08, 21",-0.0016393
474,2021-11-05,469.28,470.65,466.92,468.53,454.39,66390600,66390600,-0.75,-0.15982,468.7,"November 05, 21",-0.0015982
475,2021-11-04,465.36,467.0,464.99,466.91,452.82,52847100,52847100,1.55,0.33308,466.3,"November 04, 21",0.0033308
476,2021-11-03,461.3,465.15,460.83,464.72,450.7,52509800,52509800,3.42,0.74138,463.57,"November 03, 21",0.0074138
477,2021-11-02,460.22,462.23,460.08,461.9,447.96,48908400,48908400,1.68,0.36504,461.4,"November 02, 21",0.0036504
478,2021-11-01,460.3,460.7,458.2,460.04,446.16,48433600,48433600,-0.26,-0.0564849,459.65,"November 01, 21",-0.000564849
479,2021-10-29,455.87,459.56,455.56,459.25,445.39,70162400,70162400,3.38,0.74144,458.12,"October 29, 21",0.0074144
480,2021-10-28,455.46,458.4,455.45,458.32,444.49,51437900,51437900,2.86,0.62794,457.39,"October 28, 21",0.0062794
481,2021-10-27,456.45,457.16,453.86,453.94,440.24,72438000,72438000,-2.51,-0.5499,454.99,"October 27, 21",-0.005499
482,2021-10-26,457.2,458.49,455.56,455.96,442.2,56075100,56075100,-1.24,-0.27122,456.67,"October 26, 21",-0.0027122
483,2021-10-25,454.28,455.9,452.39,455.55,441.8,45214500,45214500,1.27,0.27956,454.61,"October 25, 21",0.0027956
484,2021-10-22,453.13,454.67,451.05,453.12,439.45,58845100,58845100,-0.01,-0.00220687,452.95,"October 22, 21",-2.20687e-05
485,2021-10-21,451.77,453.83,451.31,453.59,439.9,41305400,41305400,1.82,0.40286,452.91,"October 21, 21",0.0040286
486,2021-10-20,451.13,452.73,451.01,452.41,438.76,49571600,49571600,1.28,0.28373,452.05,"October 20, 21",0.0028373
487,2021-10-19,448.92,450.71,448.27,450.64,437.04,46996800,46996800,1.72,0.38314,449.87,"October 19, 21",0.0038314
488,2021-10-18,443.97,447.55,443.27,447.19,433.7,62213200,62213200,3.22,0.72527,446.0,"October 18, 21",0.0072527
489,2021-10-15,444.75,446.26,444.09,445.87,432.42,66260200,66260200,1.12,0.25183,445.41,"October 15, 21",0.0025183
490,2021-10-14,439.08,442.66,438.58,442.5,429.15,70236800,70236800,3.42,0.7789,441.25,"October 14, 21",0.007789
491,2021-10-13,434.71,436.05,431.54,435.18,422.05,72974000,72974000,0.47,0.10812,434.26,"October 13, 21",0.0010812
492,2021-10-12,435.67,436.1,432.78,433.62,420.54,71181200,71181200,-2.05,-0.47054,434.17,"October 12, 21",-0.0047054
493,2021-10-11,437.16,440.26,434.62,434.69,421.57,65233300,65233300,-2.47,-0.56501,436.52,"October 11, 21",-0.0056501
494,2021-10-08,439.48,439.89,437.19,437.86,424.65,74557400,74557400,-1.62,-0.36862,438.31,"October 08, 21",-0.0036862
495,2021-10-07,438.39,441.68,438.2,438.66,425.42,72437500,72437500,0.27,0.061589,439.51,"October 07, 21",0.00061589
496,2021-10-06,429.27,435.12,427.54,434.9,421.78,113032200,113032200,5.63,1.31,432.52,"October 06, 21",0.0131
497,2021-10-05,430.24,435.49,429.39,433.1,420.03,90682500,90682500,2.86,0.66475,432.66,"October 05, 21",0.0066475
498,2021-10-04,433.0,433.96,426.36,428.64,415.71,128570000,128570000,-4.36,-1.01,429.65,"October 04, 21",-0.0101
499,2021-10-01,430.98,436.03,427.23,434.24,421.14,129240100,129240100,3.26,0.75642,432.5,"October 01, 21",0.0075642
500,2021-09-30,436.02,436.77,428.78,429.14,416.19,140506000,140506000,-6.88,-1.58,431.56,"September 30, 21",-0.0158
501,2021-09-29,435.19,437.04,433.85,434.45,421.34,82329200,82329200,-0.74,-0.17004,435.11,"September 29, 21",-0.0017004
502,2021-09-28,439.69,440.04,432.94,433.72,420.63,130436300,130436300,-5.97,-1.36,435.57,"September 28, 21",-0.0136
503,2021-09-27,442.81,444.05,441.9,442.64,429.28,61371100,61371100,-0.17,-0.03839118,442.86,"September 27, 21",-0.0003839118
504,2021-09-24,441.44,444.67,441.21,443.91,430.52,62094800,62094800,2.47,0.55953,443.26,"September 24, 21",0.0055953
505,2021-09-23,439.85,444.89,439.6,443.18,429.81,76396000,76396000,3.33,0.75708,442.56,"September 23, 21",0.0075708
506,2021-09-22,436.05,440.03,433.75,437.86,424.65,102350100,102350100,1.81,0.41509,437.21,"September 22, 21",0.0041509
507,2021-09-21,436.53,437.91,433.07,433.63,420.55,92526100,92526100,-2.9,-0.66433,434.87,"September 21, 21",-0.0066433
508,2021-09-20,434.88,436.56,428.86,434.04,420.94,166445500,166445500,-0.84,-0.19316,433.15,"September 20, 21",-0.0019316
509,2021-09-17,444.92,445.37,441.02,441.4,428.08,118425000,118425000,-3.52,-0.79115,442.6,"September 17, 21",-0.0079115
510,2021-09-16,447.32,448.36,444.02,447.17,432.29,77786700,77786700,-0.15,-0.03353304,446.52,"September 16, 21",-0.0003353304
511,2021-09-15,444.62,448.41,443.44,447.88,432.98,78792200,78792200,3.26,0.73321,446.58,"September 15, 21",0.0073321
512,2021-09-14,448.12,448.34,443.22,444.17,429.39,78197100,78197100,-3.95,-0.88146,445.24,"September 14, 21",-0.0088146
513,2021-09-13,448.64,448.92,444.11,446.58,431.72,83738600,83738600,-2.06,-0.45917,446.54,"September 13, 21",-0.0045917
514,2021-09-10,451.04,451.49,445.31,445.44,430.62,89948200,89948200,-5.6,-1.24,447.41,"September 10, 21",-0.0124
515,2021-09-09,450.7,452.57,448.72,448.98,434.04,57970400,57970400,-1.72,-0.38163,450.09,"September 09, 21",-0.0038163
516,2021-09-08,450.89,451.67,448.86,450.91,435.91,56181900,56181900,0.02,0.00443567,450.48,"September 08, 21",4.43567e-05
517,2021-09-07,452.71,452.81,450.74,451.46,436.44,51671500,51671500,-1.25,-0.27611,451.67,"September 07, 21",-0.0027611
518,2021-09-03,451.98,453.63,451.55,453.08,438.01,47170500,47170500,1.1,0.24337,452.75,"September 03, 21",0.0024337
519,2021-09-02,453.32,454.05,451.91,453.19,438.11,42501000,42501000,-0.13,-0.02867731,453.05,"September 02, 21",-0.0002867731
520,2021-09-01,452.56,453.11,451.55,451.8,436.77,48721400,48721400,-0.76,-0.16793,452.15,"September 01, 21",-0.0016793
521,2021-08-31,452.13,452.49,450.92,451.56,436.54,59300200,59300200,-0.57,-0.12607,451.66,"August 31, 21",-0.0012607
522,2021-08-30,450.97,453.07,450.71,452.23,437.18,48357400,48357400,1.26,0.2794,452.0,"August 30, 21",0.002794
523,2021-08-27,447.12,450.65,447.06,450.25,435.27,77235100,77235100,3.13,0.70004,449.32,"August 27, 21",0.0070004
524,2021-08-26,448.61,448.86,446.16,446.26,431.41,57829600,57829600,-2.35,-0.52384,447.09,"August 26, 21",-0.0052384
525,2021-08-25,448.17,449.46,447.77,448.91,433.97,40529700,40529700,0.74,0.16512,448.71,"August 25, 21",0.0016512
526,2021-08-24,447.97,448.54,447.42,447.97,433.07,38744700,38744700,0.0,0.0,447.98,"August 24, 21",0.0
527,2021-08-23,445.16,448.23,443.44,447.26,432.38,54973000,54973000,2.1,0.47174,446.31,"August 23, 21",0.0047174
528,2021-08-20,440.23,443.71,439.71,443.36,428.61,72008700,72008700,3.13,0.71099,442.26,"August 20, 21",0.0071099
529,2021-08-19,436.27,441.14,436.12,439.86,425.23,92812200,92812200,3.59,0.82288,439.04,"August 19, 21",0.0082288
530,2021-08-18,442.96,444.63,438.92,439.18,424.57,89351900,89351900,-3.78,-0.85335,440.91,"August 18, 21",-0.0085335
531,2021-08-17,444.24,444.96,440.85,444.04,429.27,92673900,92673900,-0.2,-0.04502071,443.28,"August 17, 21",-0.0004502071
532,2021-08-16,444.53,447.11,442.87,446.97,432.1,73740000,73740000,2.44,0.54889,445.65,"August 16, 21",0.0054889
533,2021-08-13,445.59,445.94,445.07,445.92,431.08,39470300,39470300,0.33,0.07405911,445.64,"August 13, 21",0.0007405911
534,2021-08-12,443.62,445.26,442.66,445.11,430.3,38909400,38909400,1.49,0.33587,444.34,"August 12, 21",0.0033587
535,2021-08-11,443.82,443.88,442.62,443.78,429.02,44034300,44034300,-0.04,-0.00901266,443.43,"August 11, 21",-9.01266e-05
536,2021-08-10,442.61,443.44,441.88,442.68,427.95,43339300,43339300,0.07,0.01581528,442.67,"August 10, 21",0.0001581528
537,2021-08-09,442.46,442.8,441.31,442.13,427.42,41222600,41222600,-0.33,-0.07458301,442.08,"August 09, 21",-0.0007458301
538,2021-08-06,442.1,442.94,441.8,442.49,427.77,46930000,46930000,0.39,0.08821534,442.41,"August 06, 21",0.0008821534
539,2021-08-05,440.22,441.85,439.88,441.76,427.06,38969700,38969700,1.54,0.34983,441.16,"August 05, 21",0.0034983
540,2021-08-04,439.78,441.12,438.73,438.98,424.37,46732200,46732200,-0.8,-0.18191,439.61,"August 04, 21",-0.0018191
541,2021-08-03,438.44,441.28,436.1,441.15,426.47,58053900,58053900,2.71,0.6181,439.51,"August 03, 21",0.006181
542,2021-08-02,440.34,440.93,437.21,437.59,423.03,58783300,58783300,-2.75,-0.62452,438.58,"August 02, 21",-0.0062452
543,2021-07-30,437.91,440.06,437.77,438.51,423.92,68951200,68951200,0.6,0.13701,438.78,"July 30, 21",0.0013701
544,2021-07-29,439.82,441.8,439.81,440.65,425.99,47435300,47435300,0.83,0.18871,440.75,"July 29, 21",0.0018871
545,2021-07-28,439.68,440.3,437.31,438.83,424.23,52472400,52472400,-0.85,-0.19332,438.81,"July 28, 21",-0.0019332
546,2021-07-27,439.91,439.94,435.99,439.01,424.4,67397100,67397100,-0.9,-0.20459,438.31,"July 27, 21",-0.0020459
547,2021-07-26,439.31,441.03,439.26,441.02,426.35,43719200,43719200,1.71,0.38925,440.44,"July 26, 21",0.0038925
548,2021-07-23,437.52,440.3,436.79,439.94,425.3,63766600,63766600,2.42,0.55312,439.01,"July 23, 21",0.0055312
549,2021-07-22,434.74,435.72,433.69,435.46,420.97,47878500,47878500,0.72,0.16562,434.96,"July 22, 21",0.0016562
550,2021-07-21,432.34,434.7,431.01,434.55,420.09,64724400,64724400,2.21,0.51117,433.42,"July 21, 21",0.0051117
551,2021-07-20,425.68,432.42,424.83,431.06,416.72,99608200,99608200,5.38,1.26,429.44,"July 20, 21",0.0126
552,2021-07-19,426.19,431.41,421.97,424.97,410.83,147987000,147987000,-1.22,-0.28626,426.12,"July 19, 21",-0.0028626
553,2021-07-16,436.01,436.06,430.92,431.34,416.99,75874700,75874700,-4.67,-1.07,432.77,"July 16, 21",-0.0107
554,2021-07-15,434.81,435.53,432.72,434.75,420.29,55126400,55126400,-0.06,-0.01379913,434.33,"July 15, 21",-0.0001379913
555,2021-07-14,437.4,437.92,434.91,436.24,421.73,64130400,64130400,-1.16,-0.2652,436.36,"July 14, 21",-0.002652
556,2021-07-13,436.24,437.84,435.31,435.59,421.1,52911300,52911300,-0.65,-0.149,436.25,"July 13, 21",-0.00149
557,2021-07-12,435.43,437.35,434.97,437.08,422.54,52889600,52889600,1.65,0.37894,436.47,"July 12, 21",0.0037894
558,2021-07-09,432.53,435.84,430.71,435.52,421.03,76238600,76238600,2.99,0.69128,434.02,"July 09, 21",0.0069128
559,2021-07-08,428.78,431.73,427.52,430.92,416.58,97595200,97595200,2.14,0.49909,430.06,"July 08, 21",0.0049909
560,2021-07-07,433.66,434.76,431.51,434.46,420.01,63549500,63549500,0.8,0.18448,433.58,"July 07, 21",0.0018448
561,2021-07-06,433.78,434.01,430.01,432.93,418.53,68710400,68710400,-0.85,-0.19595,432.32,"July 06, 21",-0.0019595
562,2021-07-02,431.67,434.1,430.52,433.72,419.29,57697700,57697700,2.05,0.4749,432.78,"July 02, 21",0.004749
563,2021-07-01,428.87,430.6,428.8,430.43,416.11,53441000,53441000,1.56,0.36375,429.94,"July 01, 21",0.0036375
564,2021-06-30,427.21,428.78,427.18,428.06,413.82,64827900,64827900,0.85,0.19897,428.01,"June 30, 21",0.0019897
565,2021-06-29,427.88,428.56,427.13,427.7,413.47,35970500,35970500,-0.18,-0.04206787,427.8,"June 29, 21",-0.0004206787
566,2021-06-28,427.17,427.65,425.89,427.47,413.25,53159600,53159600,0.3,0.07022965,427.0,"June 28, 21",0.0007022965
567,2021-06-25,425.9,427.09,425.55,426.61,412.42,58129500,58129500,0.71,0.16671,426.42,"June 25, 21",0.0016671
